date,authority,alpha_3,alpha_2,population_2018,cases,deaths
2020-04-21,Thailand,THA,TH,69428524.0,27,0
2020-04-20,Thailand,THA,TH,69428524.0,32,0
2020-04-19,Thailand,THA,TH,69428524.0,33,0
2020-04-18,Thailand,THA,TH,69428524.0,0,0
2020-04-17,Thailand,THA,TH,69428524.0,28,1
2020-04-16,Thailand,THA,TH,69428524.0,29,3
2020-04-15,Thailand,THA,TH,69428524.0,30,2
2020-04-14,Thailand,THA,TH,69428524.0,34,1
2020-04-13,Thailand,THA,TH,69428524.0,28,2
2020-04-12,Thailand,THA,TH,69428524.0,33,3
2020-04-11,Thailand,THA,TH,69428524.0,45,2
2020-04-10,Thailand,THA,TH,69428524.0,50,1
2020-04-09,Thailand,THA,TH,69428524.0,54,2
2020-04-08,Thailand,THA,TH,69428524.0,111,4
2020-04-07,Thailand,THA,TH,69428524.0,38,0
2020-04-06,Thailand,THA,TH,69428524.0,51,3
2020-04-05,Thailand,THA,TH,69428524.0,191,4
2020-04-04,Thailand,THA,TH,69428524.0,103,4
2020-04-03,Thailand,THA,TH,69428524.0,104,3
2020-04-02,Thailand,THA,TH,69428524.0,120,2
2020-04-01,Thailand,THA,TH,69428524.0,0,0
2020-03-31,Thailand,THA,TH,69428524.0,263,3
2020-03-30,Thailand,THA,TH,69428524.0,143,1
2020-03-29,Thailand,THA,TH,69428524.0,109,1
2020-03-28,Thailand,THA,TH,69428524.0,0,0
2020-03-27,Thailand,THA,TH,69428524.0,91,1
2020-03-26,Thailand,THA,TH,69428524.0,111,0
2020-03-25,Thailand,THA,TH,69428524.0,107,0
2020-03-24,Thailand,THA,TH,69428524.0,106,3
2020-03-23,Thailand,THA,TH,69428524.0,122,0
2020-03-22,Thailand,THA,TH,69428524.0,233,0
2020-03-21,Thailand,THA,TH,69428524.0,154,0
2020-03-20,Thailand,THA,TH,69428524.0,35,0
2020-03-19,Thailand,THA,TH,69428524.0,0,0
2020-03-18,Thailand,THA,TH,69428524.0,0,0
2020-03-17,Thailand,THA,TH,69428524.0,63,0
2020-03-16,Thailand,THA,TH,69428524.0,32,0
2020-03-15,Thailand,THA,TH,69428524.0,0,0
2020-03-14,Thailand,THA,TH,69428524.0,12,0
2020-03-12,Thailand,THA,TH,69428524.0,11,0
2020-03-11,Thailand,THA,TH,69428524.0,9,0
2020-03-07,Thailand,THA,TH,69428524.0,3,0
2020-03-05,Thailand,THA,TH,69428524.0,4,0
2020-03-02,Thailand,THA,TH,69428524.0,1,0
2020-03-01,Thailand,THA,TH,69428524.0,0,1
2020-02-29,Thailand,THA,TH,69428524.0,2,0
2020-02-28,Thailand,THA,TH,69428524.0,0,0
2020-02-27,Thailand,THA,TH,69428524.0,0,0
2020-02-26,Thailand,THA,TH,69428524.0,3,0
2020-02-25,Thailand,THA,TH,69428524.0,2,0
2020-02-24,Thailand,THA,TH,69428524.0,0,0
2020-02-23,Thailand,THA,TH,69428524.0,0,0
2020-02-22,Thailand,THA,TH,69428524.0,0,0
2020-02-21,Thailand,THA,TH,69428524.0,0,0
2020-02-20,Thailand,THA,TH,69428524.0,0,0
2020-02-19,Thailand,THA,TH,69428524.0,0,0
2020-02-18,Thailand,THA,TH,69428524.0,1,0
2020-02-17,Thailand,THA,TH,69428524.0,0,0
2020-02-16,Thailand,THA,TH,69428524.0,0,0
2020-02-15,Thailand,THA,TH,69428524.0,1,0
2020-02-14,Thailand,THA,TH,69428524.0,0,0
2020-02-13,Thailand,THA,TH,69428524.0,0,0
2020-02-12,Thailand,THA,TH,69428524.0,1,0
2020-02-11,Thailand,THA,TH,69428524.0,0,0
2020-02-10,Thailand,THA,TH,69428524.0,0,0
2020-02-09,Thailand,THA,TH,69428524.0,0,0
2020-02-08,Thailand,THA,TH,69428524.0,7,0
2020-02-07,Thailand,THA,TH,69428524.0,0,0
2020-02-06,Thailand,THA,TH,69428524.0,0,0
2020-02-05,Thailand,THA,TH,69428524.0,6,0
2020-02-04,Thailand,THA,TH,69428524.0,0,0
2020-02-03,Thailand,THA,TH,69428524.0,0,0
2020-02-02,Thailand,THA,TH,69428524.0,0,0
2020-02-01,Thailand,THA,TH,69428524.0,5,0
2020-01-31,Thailand,THA,TH,69428524.0,0,0
2020-01-30,Thailand,THA,TH,69428524.0,0,0
2020-01-29,Thailand,THA,TH,69428524.0,0,0
2020-01-28,Thailand,THA,TH,69428524.0,6,0
2020-01-27,Thailand,THA,TH,69428524.0,3,0
2020-01-26,Thailand,THA,TH,69428524.0,0,0
2020-01-25,Thailand,THA,TH,69428524.0,1,0
2020-01-24,Thailand,THA,TH,69428524.0,0,0
2020-01-23,Thailand,THA,TH,69428524.0,0,0
2020-01-22,Thailand,THA,TH,69428524.0,2,0
2020-01-21,Thailand,THA,TH,69428524.0,0,0
2020-01-20,Thailand,THA,TH,69428524.0,0,0
2020-01-19,Thailand,THA,TH,69428524.0,0,0
2020-01-18,Thailand,THA,TH,69428524.0,0,0
2020-01-17,Thailand,THA,TH,69428524.0,1,0
2020-01-16,Thailand,THA,TH,69428524.0,0,0
2020-01-15,Thailand,THA,TH,69428524.0,0,0
2020-01-14,Thailand,THA,TH,69428524.0,0,0
2020-01-13,Thailand,THA,TH,69428524.0,1,0
2020-01-12,Thailand,THA,TH,69428524.0,0,0
2020-01-11,Thailand,THA,TH,69428524.0,0,0
2020-01-10,Thailand,THA,TH,69428524.0,0,0
2020-01-09,Thailand,THA,TH,69428524.0,0,0
2020-01-08,Thailand,THA,TH,69428524.0,0,0
2020-01-07,Thailand,THA,TH,69428524.0,0,0
2020-01-06,Thailand,THA,TH,69428524.0,0,0
2020-01-05,Thailand,THA,TH,69428524.0,0,0
2020-01-04,Thailand,THA,TH,69428524.0,0,0
2020-01-03,Thailand,THA,TH,69428524.0,0,0
2020-01-02,Thailand,THA,TH,69428524.0,0,0
2020-01-01,Thailand,THA,TH,69428524.0,0,0
2019-12-31,Thailand,THA,TH,69428524.0,0,0
2020-04-27,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-26,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-25,Timor_Leste,TLS,TL,1267972.0,1,0
2020-04-24,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-23,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-22,Timor_Leste,TLS,TL,1267972.0,1,0
2020-04-21,Timor_Leste,TLS,TL,1267972.0,3,0
2020-04-20,Timor_Leste,TLS,TL,1267972.0,1,0
2020-04-19,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-18,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-17,Timor_Leste,TLS,TL,1267972.0,12,0
2020-04-16,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-15,Timor_Leste,TLS,TL,1267972.0,2,0
2020-04-14,Timor_Leste,TLS,TL,1267972.0,2,0
2020-04-13,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-12,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-11,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-10,Timor_Leste,TLS,TL,1267972.0,1,0
2020-04-09,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-08,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-07,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-06,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-05,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-04,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-03,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-02,Timor_Leste,TLS,TL,1267972.0,0,0
2020-04-01,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-31,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-30,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-29,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-28,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-27,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-26,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-25,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-24,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-23,Timor_Leste,TLS,TL,1267972.0,0,0
2020-03-22,Timor_Leste,TLS,TL,1267972.0,1,0
2020-04-27,Togo,TGO,TG,7889094.0,2,0
2020-04-26,Togo,TGO,TG,7889094.0,6,0
2020-04-25,Togo,TGO,TG,7889094.0,2,0
2020-04-24,Togo,TGO,TG,7889094.0,0,0
2020-04-23,Togo,TGO,TG,7889094.0,2,0
2020-04-22,Togo,TGO,TG,7889094.0,2,0
2020-04-21,Togo,TGO,TG,7889094.0,0,1
2020-04-20,Togo,TGO,TG,7889094.0,0,0
2020-04-19,Togo,TGO,TG,7889094.0,1,0
2020-04-18,Togo,TGO,TG,7889094.0,2,0
2020-04-17,Togo,TGO,TG,7889094.0,0,2
2020-04-16,Togo,TGO,TG,7889094.0,4,0
2020-04-15,Togo,TGO,TG,7889094.0,0,0
2020-04-14,Togo,TGO,TG,7889094.0,1,0
2020-04-13,Togo,TGO,TG,7889094.0,0,0
2020-04-12,Togo,TGO,TG,7889094.0,0,0
2020-04-11,Togo,TGO,TG,7889094.0,3,0
2020-04-10,Togo,TGO,TG,7889094.0,3,0
2020-04-09,Togo,TGO,TG,7889094.0,5,0
2020-04-08,Togo,TGO,TG,7889094.0,7,0
2020-04-07,Togo,TGO,TG,7889094.0,14,0
2020-04-06,Togo,TGO,TG,7889094.0,3,0
2020-04-05,Togo,TGO,TG,7889094.0,1,0
2020-04-04,Togo,TGO,TG,7889094.0,1,1
2020-04-03,Togo,TGO,TG,7889094.0,3,0
2020-04-02,Togo,TGO,TG,7889094.0,2,1
2020-04-01,Togo,TGO,TG,7889094.0,0,0
2020-03-31,Togo,TGO,TG,7889094.0,4,0
2020-03-30,Togo,TGO,TG,7889094.0,2,0
2020-03-29,Togo,TGO,TG,7889094.0,3,0
2020-03-28,Togo,TGO,TG,7889094.0,1,1
2020-03-27,Togo,TGO,TG,7889094.0,1,0
2020-03-26,Togo,TGO,TG,7889094.0,5,0
2020-03-25,Togo,TGO,TG,7889094.0,0,0
2020-03-24,Togo,TGO,TG,7889094.0,3,0
2020-03-23,Togo,TGO,TG,7889094.0,0,0
2020-03-22,Togo,TGO,TG,7889094.0,6,0
2020-03-21,Togo,TGO,TG,7889094.0,8,0
2020-03-20,Togo,TGO,TG,7889094.0,0,0
2020-03-19,Togo,TGO,TG,7889094.0,0,0
2020-03-18,Togo,TGO,TG,7889094.0,0,0
2020-03-17,Togo,TGO,TG,7889094.0,0,0
2020-03-16,Togo,TGO,TG,7889094.0,0,0
2020-03-15,Togo,TGO,TG,7889094.0,0,0
2020-03-07,Togo,TGO,TG,7889094.0,1,0
2020-04-27,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-04-26,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-25,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-24,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-23,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-22,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-04-21,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-20,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-19,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-18,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-17,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-16,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-04-15,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-14,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-13,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-04-12,Trinidad_and_Tobago,TTO,TT,1389858.0,3,0
2020-04-11,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-10,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-04-09,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-04-08,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-04-07,Trinidad_and_Tobago,TTO,TT,1389858.0,1,1
2020-04-06,Trinidad_and_Tobago,TTO,TT,1389858.0,1,1
2020-04-05,Trinidad_and_Tobago,TTO,TT,1389858.0,3,0
2020-04-04,Trinidad_and_Tobago,TTO,TT,1389858.0,3,0
2020-04-03,Trinidad_and_Tobago,TTO,TT,1389858.0,8,1
2020-04-02,Trinidad_and_Tobago,TTO,TT,1389858.0,2,2
2020-04-01,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-03-31,Trinidad_and_Tobago,TTO,TT,1389858.0,7,0
2020-03-30,Trinidad_and_Tobago,TTO,TT,1389858.0,4,1
2020-03-29,Trinidad_and_Tobago,TTO,TT,1389858.0,8,0
2020-03-28,Trinidad_and_Tobago,TTO,TT,1389858.0,1,1
2020-03-27,Trinidad_and_Tobago,TTO,TT,1389858.0,5,0
2020-03-26,Trinidad_and_Tobago,TTO,TT,1389858.0,3,1
2020-03-25,Trinidad_and_Tobago,TTO,TT,1389858.0,6,0
2020-03-24,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-03-23,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-03-22,Trinidad_and_Tobago,TTO,TT,1389858.0,40,0
2020-03-21,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-03-20,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-03-19,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-03-18,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-03-17,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-03-16,Trinidad_and_Tobago,TTO,TT,1389858.0,2,0
2020-03-15,Trinidad_and_Tobago,TTO,TT,1389858.0,0,0
2020-03-14,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-03-13,Trinidad_and_Tobago,TTO,TT,1389858.0,1,0
2020-04-27,Tunisia,TUN,TN,11565204.0,10,0
2020-04-26,Tunisia,TUN,TN,11565204.0,17,0
2020-04-25,Tunisia,TUN,TN,11565204.0,4,0
2020-04-24,Tunisia,TUN,TN,11565204.0,17,0
2020-04-23,Tunisia,TUN,TN,11565204.0,0,0
2020-04-22,Tunisia,TUN,TN,11565204.0,17,0
2020-04-21,Tunisia,TUN,TN,11565204.0,5,0
2020-04-20,Tunisia,TUN,TN,11565204.0,13,1
2020-04-19,Tunisia,TUN,TN,11565204.0,2,0
2020-04-18,Tunisia,TUN,TN,11565204.0,42,0
2020-04-17,Tunisia,TUN,TN,11565204.0,42,2
2020-04-16,Tunisia,TUN,TN,11565204.0,33,1
2020-04-15,Tunisia,TUN,TN,11565204.0,21,0
2020-04-14,Tunisia,TUN,TN,11565204.0,19,3
2020-04-13,Tunisia,TUN,TN,11565204.0,22,3
2020-04-12,Tunisia,TUN,TN,11565204.0,14,3
2020-04-11,Tunisia,TUN,TN,11565204.0,28,0
2020-04-10,Tunisia,TUN,TN,11565204.0,20,2
2020-04-09,Tunisia,TUN,TN,11565204.0,27,1
2020-04-08,Tunisia,TUN,TN,11565204.0,22,0
2020-04-07,Tunisia,TUN,TN,11565204.0,21,3
2020-04-06,Tunisia,TUN,TN,11565204.0,58,1
2020-04-05,Tunisia,TUN,TN,11565204.0,40,5
2020-04-04,Tunisia,TUN,TN,11565204.0,0,0
2020-04-03,Tunisia,TUN,TN,11565204.0,61,3
2020-04-02,Tunisia,TUN,TN,11565204.0,32,1
2020-04-01,Tunisia,TUN,TN,11565204.0,50,1
2020-03-31,Tunisia,TUN,TN,11565204.0,34,0
2020-03-30,Tunisia,TUN,TN,11565204.0,51,2
2020-03-29,Tunisia,TUN,TN,11565204.0,0,0
2020-03-28,Tunisia,TUN,TN,11565204.0,54,1
2020-03-27,Tunisia,TUN,TN,11565204.0,0,0
2020-03-26,Tunisia,TUN,TN,11565204.0,59,2
2020-03-25,Tunisia,TUN,TN,11565204.0,25,0
2020-03-24,Tunisia,TUN,TN,11565204.0,14,0
2020-03-23,Tunisia,TUN,TN,11565204.0,15,2
2020-03-22,Tunisia,TUN,TN,11565204.0,6,0
2020-03-21,Tunisia,TUN,TN,11565204.0,15,1
2020-03-20,Tunisia,TUN,TN,11565204.0,10,0
2020-03-19,Tunisia,TUN,TN,11565204.0,5,0
2020-03-18,Tunisia,TUN,TN,11565204.0,4,0
2020-03-17,Tunisia,TUN,TN,11565204.0,2,0
2020-03-16,Tunisia,TUN,TN,11565204.0,2,0
2020-03-15,Tunisia,TUN,TN,11565204.0,0,0
2020-03-14,Tunisia,TUN,TN,11565204.0,3,0
2020-03-13,Tunisia,TUN,TN,11565204.0,6,0
2020-03-12,Tunisia,TUN,TN,11565204.0,2,0
2020-03-11,Tunisia,TUN,TN,11565204.0,3,0
2020-03-10,Tunisia,TUN,TN,11565204.0,1,0
2020-03-03,Tunisia,TUN,TN,11565204.0,1,0
2020-04-27,Turkey,TUR,TR,82319724.0,2357,99
2020-04-26,Turkey,TUR,TR,82319724.0,2861,106
2020-04-25,Turkey,TUR,TR,82319724.0,3122,109
2020-04-24,Turkey,TUR,TR,82319724.0,3116,115
2020-04-23,Turkey,TUR,TR,82319724.0,3083,117
2020-04-22,Turkey,TUR,TR,82319724.0,4611,119
2020-04-21,Turkey,TUR,TR,82319724.0,4674,123
2020-04-20,Turkey,TUR,TR,82319724.0,3977,127
2020-04-19,Turkey,TUR,TR,82319724.0,3783,121
2020-04-18,Turkey,TUR,TR,82319724.0,4353,126
2020-04-17,Turkey,TUR,TR,82319724.0,4801,125
2020-04-16,Turkey,TUR,TR,82319724.0,4281,115
2020-04-15,Turkey,TUR,TR,82319724.0,4062,107
2020-04-14,Turkey,TUR,TR,82319724.0,4093,98
2020-04-13,Turkey,TUR,TR,82319724.0,4789,97
2020-04-12,Turkey,TUR,TR,82319724.0,5138,95
2020-04-11,Turkey,TUR,TR,82319724.0,4747,98
2020-04-10,Turkey,TUR,TR,82319724.0,4056,96
2020-04-09,Turkey,TUR,TR,82319724.0,4117,87
2020-04-08,Turkey,TUR,TR,82319724.0,3892,76
2020-04-07,Turkey,TUR,TR,82319724.0,3148,75
2020-04-06,Turkey,TUR,TR,82319724.0,3135,73
2020-04-05,Turkey,TUR,TR,82319724.0,3013,76
2020-04-04,Turkey,TUR,TR,82319724.0,2786,69
2020-04-03,Turkey,TUR,TR,82319724.0,2456,79
2020-04-02,Turkey,TUR,TR,82319724.0,2148,63
2020-04-01,Turkey,TUR,TR,82319724.0,2704,46
2020-03-31,Turkey,TUR,TR,82319724.0,1610,37
2020-03-30,Turkey,TUR,TR,82319724.0,1815,23
2020-03-29,Turkey,TUR,TR,82319724.0,1704,16
2020-03-28,Turkey,TUR,TR,82319724.0,2069,17
2020-03-27,Turkey,TUR,TR,82319724.0,1196,16
2020-03-26,Turkey,TUR,TR,82319724.0,561,15
2020-03-25,Turkey,TUR,TR,82319724.0,343,7
2020-03-24,Turkey,TUR,TR,82319724.0,293,7
2020-03-23,Turkey,TUR,TR,82319724.0,289,9
2020-03-22,Turkey,TUR,TR,82319724.0,277,12
2020-03-21,Turkey,TUR,TR,82319724.0,311,5
2020-03-20,Turkey,TUR,TR,82319724.0,168,3
2020-03-19,Turkey,TUR,TR,82319724.0,93,1
2020-03-18,Turkey,TUR,TR,82319724.0,51,0
2020-03-17,Turkey,TUR,TR,82319724.0,29,0
2020-03-16,Turkey,TUR,TR,82319724.0,16,0
2020-03-13,Turkey,TUR,TR,82319724.0,1,0
2020-03-12,Turkey,TUR,TR,82319724.0,1,0
2020-04-27,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-26,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-25,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-24,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-23,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-22,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-21,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-20,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-19,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-18,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-17,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-16,Turks_and_Caicos_islands,TCA,TC,31458.0,1,0
2020-04-15,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-14,Turks_and_Caicos_islands,TCA,TC,31458.0,1,0
2020-04-13,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-12,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-11,Turks_and_Caicos_islands,TCA,TC,31458.0,1,0
2020-04-10,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-09,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-08,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-07,Turks_and_Caicos_islands,TCA,TC,31458.0,3,0
2020-04-06,Turks_and_Caicos_islands,TCA,TC,31458.0,0,1
2020-04-05,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-04,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-03,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-02,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-04-01,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-03-31,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-03-30,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-03-29,Turks_and_Caicos_islands,TCA,TC,31458.0,3,0
2020-03-28,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-03-27,Turks_and_Caicos_islands,TCA,TC,31458.0,1,0
2020-03-26,Turks_and_Caicos_islands,TCA,TC,31458.0,0,0
2020-03-25,Turks_and_Caicos_islands,TCA,TC,31458.0,1,0
2020-04-27,Uganda,UGA,UG,42723139.0,4,0
2020-04-26,Uganda,UGA,UG,42723139.0,0,0
2020-04-25,Uganda,UGA,UG,42723139.0,1,0
2020-04-24,Uganda,UGA,UG,42723139.0,13,0
2020-04-23,Uganda,UGA,UG,42723139.0,3,0
2020-04-22,Uganda,UGA,UG,42723139.0,2,0
2020-04-21,Uganda,UGA,UG,42723139.0,1,0
2020-04-20,Uganda,UGA,UG,42723139.0,0,0
2020-04-19,Uganda,UGA,UG,42723139.0,0,0
2020-04-18,Uganda,UGA,UG,42723139.0,0,0
2020-04-17,Uganda,UGA,UG,42723139.0,0,0
2020-04-16,Uganda,UGA,UG,42723139.0,0,0
2020-04-15,Uganda,UGA,UG,42723139.0,1,0
2020-04-14,Uganda,UGA,UG,42723139.0,0,0
2020-04-13,Uganda,UGA,UG,42723139.0,1,0
2020-04-12,Uganda,UGA,UG,42723139.0,0,0
2020-04-11,Uganda,UGA,UG,42723139.0,0,0
2020-04-10,Uganda,UGA,UG,42723139.0,0,0
2020-04-09,Uganda,UGA,UG,42723139.0,1,0
2020-04-08,Uganda,UGA,UG,42723139.0,0,0
2020-04-07,Uganda,UGA,UG,42723139.0,0,0
2020-04-06,Uganda,UGA,UG,42723139.0,4,0
2020-04-05,Uganda,UGA,UG,42723139.0,0,0
2020-04-04,Uganda,UGA,UG,42723139.0,3,0
2020-04-03,Uganda,UGA,UG,42723139.0,1,0
2020-04-02,Uganda,UGA,UG,42723139.0,0,0
2020-04-01,Uganda,UGA,UG,42723139.0,11,0
2020-03-31,Uganda,UGA,UG,42723139.0,0,0
2020-03-30,Uganda,UGA,UG,42723139.0,3,0
2020-03-29,Uganda,UGA,UG,42723139.0,16,0
2020-03-28,Uganda,UGA,UG,42723139.0,0,0
2020-03-27,Uganda,UGA,UG,42723139.0,0,0
2020-03-26,Uganda,UGA,UG,42723139.0,5,0
2020-03-25,Uganda,UGA,UG,42723139.0,0,0
2020-03-24,Uganda,UGA,UG,42723139.0,8,0
2020-03-23,Uganda,UGA,UG,42723139.0,0,0
2020-03-22,Uganda,UGA,UG,42723139.0,1,0
2020-04-27,Ukraine,UKR,UA,44622516.0,392,11
2020-04-26,Ukraine,UKR,UA,44622516.0,492,8
2020-04-25,Ukraine,UKR,UA,44622516.0,478,8
2020-04-24,Ukraine,UKR,UA,44622516.0,477,6
2020-04-23,Ukraine,UKR,UA,44622516.0,578,13
2020-04-22,Ukraine,UKR,UA,44622516.0,467,13
2020-04-21,Ukraine,UKR,UA,44622516.0,415,10
2020-04-20,Ukraine,UKR,UA,44622516.0,261,10
2020-04-19,Ukraine,UKR,UA,44622516.0,343,8
2020-04-18,Ukraine,UKR,UA,44622516.0,644,8
2020-04-17,Ukraine,UKR,UA,44622516.0,301,9
2020-04-16,Ukraine,UKR,UA,44622516.0,789,18
2020-04-15,Ukraine,UKR,UA,44622516.0,270,5
2020-04-14,Ukraine,UKR,UA,44622516.0,325,10
2020-04-13,Ukraine,UKR,UA,44622516.0,266,10
2020-04-12,Ukraine,UKR,UA,44622516.0,308,4
2020-04-11,Ukraine,UKR,UA,44622516.0,311,12
2020-04-10,Ukraine,UKR,UA,44622516.0,224,5
2020-04-09,Ukraine,UKR,UA,44622516.0,206,7
2020-04-08,Ukraine,UKR,UA,44622516.0,143,7
2020-04-07,Ukraine,UKR,UA,44622516.0,68,6
2020-04-06,Ukraine,UKR,UA,44622516.0,155,4
2020-04-05,Ukraine,UKR,UA,44622516.0,109,5
2020-04-04,Ukraine,UKR,UA,44622516.0,183,3
2020-04-03,Ukraine,UKR,UA,44622516.0,10,0
2020-04-02,Ukraine,UKR,UA,44622516.0,245,7
2020-04-01,Ukraine,UKR,UA,44622516.0,69,2
2020-03-31,Ukraine,UKR,UA,44622516.0,62,2
2020-03-30,Ukraine,UKR,UA,44622516.0,107,1
2020-03-29,Ukraine,UKR,UA,44622516.0,93,3
2020-03-28,Ukraine,UKR,UA,44622516.0,62,0
2020-03-27,Ukraine,UKR,UA,44622516.0,43,1
2020-03-26,Ukraine,UKR,UA,44622516.0,29,1
2020-03-25,Ukraine,UKR,UA,44622516.0,11,0
2020-03-24,Ukraine,UKR,UA,44622516.0,26,0
2020-03-23,Ukraine,UKR,UA,44622516.0,6,0
2020-03-22,Ukraine,UKR,UA,44622516.0,15,0
2020-03-21,Ukraine,UKR,UA,44622516.0,0,1
2020-03-20,Ukraine,UKR,UA,44622516.0,7,0
2020-03-19,Ukraine,UKR,UA,44622516.0,5,2
2020-03-18,Ukraine,UKR,UA,44622516.0,9,0
2020-03-17,Ukraine,UKR,UA,44622516.0,2,0
2020-03-16,Ukraine,UKR,UA,44622516.0,0,0
2020-03-13,Ukraine,UKR,UA,44622516.0,2,0
2020-03-04,Ukraine,UKR,UA,44622516.0,1,0
2020-04-27,United_Arab_Emirates,ARE,AE,9630959.0,536,12
2020-04-26,United_Arab_Emirates,ARE,AE,9630959.0,532,0
2020-04-25,United_Arab_Emirates,ARE,AE,9630959.0,525,8
2020-04-24,United_Arab_Emirates,ARE,AE,9630959.0,518,4
2020-04-23,United_Arab_Emirates,ARE,AE,9630959.0,483,6
2020-04-22,United_Arab_Emirates,ARE,AE,9630959.0,490,3
2020-04-21,United_Arab_Emirates,ARE,AE,9630959.0,484,2
2020-04-20,United_Arab_Emirates,ARE,AE,9630959.0,479,4
2020-04-19,United_Arab_Emirates,ARE,AE,9630959.0,477,2
